City,Category,Sub Category,English Name,Arabic Name,Rating,Reviews,Address,Postal Code,Location,Phone,Website,Image URL
Cairo,Schools,مدرسة خاصة,مدارس منارة مودرن سكول,مدارس منارة مودرن سكول,,,"
294 بور سعيد، St، قسم السيدة زينب، محافظة القاهرة‬ 4290041",4290041,"
27R2+44 قسم السيدة زينب","
010 28116049",https://linktr.ee/Manaraschoolsaidazeinab?utm_source=linktree_profile_share&ltsid=8dcdfd68-7812-4d13-8faf-9bd97287ae3c,https://lh3.googleusercontent.com/p/AF1QipPP0SLPQ18J2yw-7eek_3uYeiBGpLBRzGkI_D4F=w408-h414-k-no
Cairo,Schools,مدرسة دولية,City International Schools,City International Schools,,,"
130 محور 26 يوليو, St، الزمالك، محافظة القاهرة‬ 11211",11211,"
3669+CP الزمالك","
02 27380124",http://cisegypt.edu.eg/,https://lh3.googleusercontent.com/0QYQuXFg43HWD0Sth6DTsWLafEU1JWi1EhgGfpuw1PbqHxha8UMBXltKTvDboSaJ=w408-h306-k-no
Cairo,Schools,مدرسة خاصة,مدرسة كونكورد الدوليه,مدرسة كونكورد الدوليه,,,"
6FV8+65G، أحمد بن طولون، العبور، محافظة القاهرة‬،، العبور",,,"
012 28847763",,https://maps.gstatic.com/tactile/pane/default_geocode-2x.png
Cairo,Schools,مؤسسة تعليمية,مدرسة دار التربية,مدرسة دار التربية,3.8,عدد التعليقات: ١٠٦,"
24 شارع إسماعيل محمد، محمد مظهر، الزمالك، محافظة القاهرة‬ 4271141",4271141,"
367F+27 الزمالك","
02 27360472",https://dareltarbiah.edu.eg/,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerQzFIw9S2-aDVfbX464syGbD2YPouqCRg0SmeG6y0Zws9K0Clv6SwZdB3EErMoXXU-71bppKrIRlsPGb5ITspLDq7hW2rVJ4Ib6o0qeBxAK8M3i4RBesXGWaO1J2Q3vdygvRNy=w408-h544-k-no
Cairo,Schools,مؤسسة تعليمية,المدرسه الإنجليزيه الحديثه بالقاهرة,المدرسه الإنجليزيه الحديثه بالقاهرة,4.3,عدد التعليقات: ١٣٠,"
قسم أول القاهرة الجديدة، محافظة القاهرة‬ 11835",11835,"
2CFF+R8 قسم أول القاهرة الجديدة","
02 26189600",http://www.mescairo.com/,https://lh3.googleusercontent.com/p/AF1QipNWRIEupx553n_QB3k-9AOwLW8jVwxETtsqMYqw=w408-h272-k-no
Cairo,Schools,مدرسة خاصة,مدرسة القاهرة الاسلامية الخاصة,مدرسة القاهرة الاسلامية الخاصة,,,"
12 off el Zaitoun metro station st.، الزيتون الغربية، قسم الزيتون، محافظة القاهرة‬ 4521342",4521342,"
4856+QG قسم الزيتون","
02 22505243",,https://lh6.googleusercontent.com/9yd9Sm-Tdgd5CdT9T3jjJ1SdBDVv9nUiIQhCGMu8R-okxp5TGZ0Zx-HCGqqP78UO=w493-h240-k-no
Cairo,Schools,مدرسة كاثوليكية,مدرسة الفرير (باب اللوق),مدرسة الفرير (باب اللوق),,,"
20 شارع الشيخ ريحان، الدواوين، عابدين، محافظة القاهرة‬ 11461",11461,"
26RQ+RM عابدين","
02 27960300",http://freresbabellouk.org/,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoTXLGQElbCtROZnkndOumcfPJaowB4JTdlLVRGDYFc_FrZ4sSqjiQT96mtFWIaFdnSCjDKjcwp4_vbblJ8IHyFIBJixy3JjysyT7hW6-35GYo3Pfs7-X-gIUYMJh-GMp9Y5cRY=w408-h306-k-no
Cairo,Schools,كلية,كلية رمسيس للبنات,كلية رمسيس للبنات,4.5,عدد التعليقات: ٣٨٩,"
198 رمسيس، الظاهر، حي الظاهر، محافظة القاهرة‬ 4336143",4336143,"
37CC+22 حي الظاهر","
02 24820853",http://rcgschool.com/Viewer/Default.aspx?Lang=1,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqU8gtR4dEKjmdmLQrFW7AmrZGbwxgC0cZI8LHBZeNi4DlIU8uRHaLIsmafq0hUQnHkEBOLcCymKx3lL-WlUj7DI7DhIq9P7AZ3NWs_tM95bS4x5Z0qf4mBOd19EErkVV27A8QgYOPsYH0=w408-h306-k-no
Cairo,Schools,مدرسة دولية,المدرسة الامريكية الدولية,المدرسة الامريكية الدولية,,,"
2CPC+FC5، Mokattam Orouba Axis، الأباجية، قسم أول القاهرة الجديدة، محافظة القاهرة‬ 11571",11571,,"
02 26188400",http://www.aisegypt.com/,https://lh3.googleusercontent.com/p/AF1QipOwgK-2VakLuLk_tJkeYOpwZ2qiY4CQNaysQ3xM=w564-h240-k-no
Cairo,Schools,مدرسة لغات,المدرسة المصرية للغات,المدرسة المصرية للغات,4.1,عدد التعليقات: ١٥١,"
قسم أول القاهرة الجديدة، محافظة القاهرة‬ 4721110",4721110,"
XCR9+CP قسم أول القاهرة الجديدة",,https://els-egypt.net/,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepmjhBvqH6Nk6UeoJcYmBJZk2zkFZd7fAcoO1pCk62Okd5PK8j8xHG5Ag0dzTRyjb8fi5oRyOSAj434wd-5-Ew3TPHv5jcpsD8uMltF7pg_CKtR9idWB6fO49u8OeNIDs4tfFvQ=w408-h306-k-no
Cairo,Schools,مدرسة كيه-12,مدارس بى كرنك للغات,مدارس بى كرنك للغات,4.1,عدد التعليقات: ٢٥,"
25 لطفي، منشية البكري، قسم مصر الجديدة، محافظة القاهرة‬ 4460037",4460037,"
38Q4+4M قسم مصر الجديدة","
02 22560821",http://www.bkarnak.edu.eg/,https://lh3.googleusercontent.com/p/AF1QipNW5xKpFNXMqYl-ezLLvgac_SHrSvQOHR96QwCk=w408-h544-k-no
Cairo,Schools,مدرسة دولية,City International Schools,City International Schools,,,"
130 محور 26 يوليو, St، الزمالك، محافظة القاهرة‬ 11211",11211,"
3669+CP الزمالك","
02 27380124",http://cisegypt.edu.eg/,https://lh3.googleusercontent.com/0QYQuXFg43HWD0Sth6DTsWLafEU1JWi1EhgGfpuw1PbqHxha8UMBXltKTvDboSaJ=w408-h306-k-no
Cairo,Schools,مؤسسة تعليمية,Rahn Schulen Kairo,Rahn Schulen Kairo,4.3,عدد التعليقات: ١٠٣,"
Plot 15A, Al-Istethmar Region, محافظة القاهرة‬ 11771",11771,"
X8RJ+HW المقطم","
02 27252555",https://egypt.rahn.education/,https://lh3.googleusercontent.com/p/AF1QipMX3zs214uBW8dUlPNtXOludPPpCfiSYa-sgHkx=w408-h271-k-no
Cairo,Schools,مدرسة لغات,مدارس سان رايز الخاصة,مدارس سان رايز الخاصة,3.7,عدد التعليقات: ١٠٨,"
14 بديع خيري، المطار، قسم النزهة، محافظة القاهرة‬ 4470613",4470613,"
4992+CJ قسم النزهة","
02 21806534",http://sunrise-eg.org/,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqqoSUMGQXMY4uweXqn9U8HIQP7XjucF9iv8fpPTr0aapWw8ca8pajBqu5sVnifz7xCo5sjRAcJjH5Y8n5xx2zYVDGyKZZqh0fmmDuG4HNOoKR_-RxGiOj-nWu55WpSudsjdks=w408-h307-k-no
Cairo,Schools,مدرسة خاصة,المدرسة الباكستانية بالزمالك,المدرسة الباكستانية بالزمالك,,,"
29 شارع طه حسين، محمد مظهر، الزمالك، محافظة القاهرة‬ 4271151",4271151,"
3699+7W الزمالك","
02 27372417",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer638HuXZDqkba_eO2OKGNnhSWFFkORZ1ujrDhe6c2q_ZBo2GR70SUgjS3joBPJB7G6E2BrNPvHXVBVK_VEpkpbPk8Ag8LxMTK-DHq-KMj-fGEQwxaOBvnviVEO-FCb3EovttTImw=w408-h250-k-no
Cairo,Schools,مدرسة دولية,المدرسة البريطانية الدولية بالقاهرة,المدرسة البريطانية الدولية بالقاهرة,,,"
Km 38, Cairo-Alexandria Desert Road, Beverly Hills, 6th of October, 12451",12451,"
3WFX+C8 ثاني الشيخ زايد","
02 38270444",http://www.bisc.edu.eg/,https://lh3.googleusercontent.com/p/AF1QipM8M6AvOWvSbbgSZwKR8NtLh47vcixDAFvhv9-q=w427-h240-k-no
Cairo,Schools,مدرسة خاصة,المدرسة الأوروبية بالقاهرة,المدرسة الأوروبية بالقاهرة,,,"
الشهيد عاطف السادات، عبد الملك بن مروان، قسم أول القاهرة الجديدة، محافظة القاهرة‬",,"
2CGF+56 قسم أول القاهرة الجديدة","
012 27903951",http://www.europaschulekairo.com/,https://lh3.googleusercontent.com/p/AF1QipMCs_d7RtQdL7y_64W-BHjjxONX_Zy3nkwnPYRn=w408-h272-k-no
Cairo,Schools,مدرسة ابتدائية إعدادية,مدارس علم الدين الخاصة للغات,مدارس علم الدين الخاصة للغات,,,"
KASR EL AINY, 47 محمد عز العرب، St, محافظة القاهرة‬ 11865",11865,"
26PM+7R قسم السيدة زينب","
010 66637951",http://www.alameldeenschools.com/,https://lh3.googleusercontent.com/p/AF1QipMjB1Tucl7Xao7AYB8VYKCeQiyBnIJzpng9ec9B=w425-h240-k-no
Cairo,Schools,مدرسة دولية,مدارس الشويفات الدولية,مدارس الشويفات الدولية,,,"
Al Horreya، Fifth Urban Community, New Cairo، محافظة القاهرة‬ 11865",11865,"
2C24+QV قسم أول القاهرة الجديدة","
02 25428777",https://isccairo.sabis.net/,https://lh3.googleusercontent.com/p/AF1QipOA14oa7kujF2At6zu05J0zTwdMitKPXjOX2-zk=w426-h240-k-no
Cairo,Schools,مدرسة لغات,مدارس النصر للغات ESC,مدارس النصر للغات ESC,4.1,عدد التعليقات: ٢٣٥,"
32 أبو بكر الصديق، النزهة، قسم النزهة، محافظة القاهرة‬ 4470104",4470104,"
482M+M5 قسم النزهة","
02 26383262",https://www.easyschools.org/ar/schoolProfile/el-nasr-schools,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoSY3LESdIFvTh7Mq1s9L42hPtWz7zS5KJhS08PbhGwUlfG4b5EY6NvIgNNLpubgbDTMU7Y1jS8fPqVkrBBVa8B6NjKROIHwdHoZULMDhYmsAUkNmQO-H9S2oo-_trsdrabN1PVpg=w408-h543-k-no
Cairo,Schools,مؤسسة تعليمية,مدرسة القاهرة للغات,مدرسة القاهرة للغات,3.6,عدد التعليقات: ٣٧,"
XW8M+HVR، المحور المركزي، قسم أول 6 أكتوبر، محافظة الجيزة 3232007",3232007,,"
02 38371447",https://www.facebook.com/Cairo-Language-School-173999669314228/,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep5IDRFtUk2TZxrstcsoAARe7pXHEpSBioj1QC8TR44DSqDlRuhn1ZvdT4vq8XBuEcQgn1Lyv8YfZapNu4E2K5NcrzpqJTXAOTcG3vhERfPz3mm6YTp8lWKsUY_jvcvrB8BwfSnDQ=w426-h240-k-no
Cairo,Schools,مدرسة لغات,مدرسة سانت فاتيما للغات,مدرسة سانت فاتيما للغات,3.9,عدد التعليقات: ٢٨٧,"
66 إسماعيل القباني، المنطقة الأولى، مدينة نصر، محافظة القاهرة‬ 4450117",4450117,"
385M+QH مدينة نصر","
02 22600961",http://www.stfatima.edu.eg/,https://lh3.googleusercontent.com/gps-cs-s/AHVAwercFD9xEhYRTzCbfXBs6t1OTeC6khNVj0yTvrYvkv_GvsXRDbqwqk0y_4-CuBJIceACgAR4cN-CRGMKDhVBKFd3sGn7X6KVIGS6wOmEaBnYBYMzTHgCt4k0a9XswIggZk3VB5pc=w408-h544-k-no
Cairo,Schools,مدرسة دولية,Cairo American College,Cairo American College,,,"
Midan Digla Maadi، 1 253، قسم المعادي، محافظة القاهرة‬ 11431",11431,"
X75F+GW قسم المعادي","
02 27555555",https://www.cacegypt.org/,https://lh3.googleusercontent.com/p/AF1QipMnYBdC2PKzAq9G8JRA1fnwfM95dL2uwv4f0HUp=w408-h272-k-no
Cairo,Schools,مدرسة لغات,مدارس منارات القاهرة,مدارس منارات القاهرة,4.4,عدد التعليقات: ٥,"
21 ش د. حسن ابراهيم، مساكن المهندسين، مدينة نصر، محافظة القاهرة‬ 4451721",4451721,"
38HV+QJ مدينة نصر","
02 22740309",https://www.easyschools.org/ar/schoolProfile/%D9%85%D8%AF%D8%A7%D8%B1%D8%B3-%D9%85%D9%86%D8%A7%D8%B1%D8%A7%D8%AA-%D8%A7%D9%84%D9%82%D8%A7%D9%87%D8%B1%D8%A9-%D9%84%D9%84%D8%BA%D8%A7%D8%AA,https://maps.gstatic.com/tactile/pane/default_geocode-2x.png
Cairo,Schools,مدرسة كاثوليكية,مدرسة الفرير (باب اللوق),مدرسة الفرير (باب اللوق),,,"
20 شارع الشيخ ريحان، الدواوين، عابدين، محافظة القاهرة‬ 11461",11461,"
26RQ+RM عابدين","
02 27960300",http://freresbabellouk.org/,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoTXLGQElbCtROZnkndOumcfPJaowB4JTdlLVRGDYFc_FrZ4sSqjiQT96mtFWIaFdnSCjDKjcwp4_vbblJ8IHyFIBJixy3JjysyT7hW6-35GYo3Pfs7-X-gIUYMJh-GMp9Y5cRY=w408-h306-k-no
Cairo,Schools,دير,مدرسة الراهبات الفرنسيسكانيات,مدرسة الراهبات الفرنسيسكانيات,4.4,عدد التعليقات: ٤١,"
2 off Clot Bey st.، EL AZBAKEYA، الأزبكية، محافظة القاهرة‬ 4330001",4330001,"
3742+57 الأزبكية","
02 25900528",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqy539En5WR24qukpL4SV_4iy-POZXZxA_Rxzrg0B-vMk40ohGGzOH1FSxmqqDpSCJyGsZuupqFNwTHdTG2uSlkJzoilTytYcLIfVFKMBOVKqpPuAtrVA-mAHXuRqVXBn11p7Y=w408-h306-k-no
Cairo,Schools,مؤسسة تعليمية,San Arsany Language School,San Arsany Language School,4.4,عدد التعليقات: ٥٥,"
66 الصحافه، العدوية، بولاق، محافظة القاهرة‬ 4312253",4312253,"
365P+9J بولاق","
012 70445554",http://www.starsanyschool.com/,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerb79XthxueJqQ1lOFvJ-3ogoTHKtIVjmDB7QxiGuf-xkZAVWnPwZIJGppd4WT-EMKogwreIdDvmVAqbQ_VJwXSUwFFHeXO5XJFQ7ctFMgUhk1-ByHGgBHEknjnj-ave5hosiQXQ-i_BEA4=w408-h408-k-no
Cairo,Schools,مدرسة كيه-12,مدرسة هارفرد الدولية H.E.C School,مدرسة هارفرد الدولية H.E.C School,4.3,عدد التعليقات: ١٧,"
أمام عمارات، ش آل عثمان متفرع من امتداد حسن المأمون، 29J4+4R5،، الحي العاشر،، مدينة نصر، محافظة القاهرة‬ 11727",11727,"
29J4+4R مدينة نصر","
011 58000294",http://www.hecschool-eg.com/,https://lh3.googleusercontent.com/p/AF1QipM3j9Nv7DNSF3Mg3lyPeybnF_Xihmgp4osRQm2h=w408-h306-k-no
Cairo,Schools,مدرسة لغات,مدرسة قصر الدوبارة الرسمية للغات,مدرسة قصر الدوبارة الرسمية للغات,4.5,عدد التعليقات: ٢٩,"
26QM+7PF، القصر العيني، قصر الدوبارة، قسم قصر النيل، محافظة القاهرة‬ 4272038",4272038,,"
012 20037159",https://www.facebook.com/KasrELDobaraSchool,https://lh6.googleusercontent.com/xHTS7QZljWaI51hNDGLktzdsWjSQ4dz6qMllGjBMfL9vR_IVAb6_rH409dIWQHrC=w426-h240-k-no
Cairo,Schools,مدرسة دولية,مدرسة النيل المصرية - فرع القاهرة الجديدة (حي الأندلس),مدرسة النيل المصرية - فرع القاهرة الجديدة (حي الأندلس),,,"
XGVG+CXC، قسم ثالث القاهره الجديده، محافظة القاهرة‬ 4717730",4717730,,"
011 44251891",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweojdHWi5SFr9sgi4Q0XbhlDCnTtqKnwH-Yrz8EwQASIiSUlo3kQg3rLW4JFoszJQwBoSO3Jw3RSvNt135d7aRKkNlHvcuJd8OzkQTE8uQ_34RAzlJ2yduwxvfh-4YvbZ2XrFhJEYg=w408-h725-k-no
Cairo,Schools,مدرسة لغات,مدرسة طلائع الكمال للغات,مدرسة طلائع الكمال للغات,3.4,عدد التعليقات: ١٣١,"
15 ش الشيخ احمد الدرديرى، الجولف، قسم مصر الجديدة، محافظة القاهرة‬ 4451425",4451425,"
38MM+FJ قسم مصر الجديدة","
02 22908423",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerFcK2G6S2zQreZepxJu01Uzr0qo_prbztEj_2TxaOkHWck-knDH7_dxCwjjNDNtaZ5V8D53WMvjeFXwPy6Eou1Qxr7DqaLe7WqtIxa497Z4ULQ3rrvo11KiWaeRQ8dPjbU555V=w438-h240-k-no
Cairo,Schools,مدرسة دولية,مدرسة القاهرة الحديثه الدولية,مدرسة القاهرة الحديثه الدولية,,,"
قسم أول القاهرة الجديدة، محافظة القاهرة‬ 4734256",4734256,"
3F46+WF قسم أول القاهرة الجديدة","
02 23442859",http://www.cmsamerican.com/,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepxkRjc7WrYhhTfLKZ54Lu5MNivm6waRo3k5dsUw01PFITu8j9Id-SwjXdyuXH78u9DWx7jG2lR_XJWLAUnyBvV9GLjn3s7guvy_z1b8Lb7u9L-_s4mxlPVfOFA8CEstNGFN8bH=w408-h306-k-no
Cairo,Schools,مدرسة لغات,مدرسة أم المؤمنين السيدة عائشة للغات,مدرسة أم المؤمنين السيدة عائشة للغات,4.3,عدد التعليقات: ٧٢,"
2 متفرع من ش عمار بن ياسر، المطار، قسم النزهة، محافظة القاهرة‬ 4470733",4470733,"
4984+2Q قسم النزهة","
02 26232097",,https://lh3.googleusercontent.com/SqlXrk6_hBIREpL2zFW85jBz7lArS-2AYXosbYcOnYqJYdGhMeZK74f7hQMixyMm=w426-h240-k-no
Cairo,Schools,مدرسة دولية,المدرسة الدولية لتعليم النخبة,المدرسة الدولية لتعليم النخبة,,,"
2F9J+V24، قسم أول القاهرة الجديدة، محافظة القاهرة‬ 4725420",4725420,,"
011 56811885",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweobACXp0lhjsZvtv8KRpQ8bXfNqYcbUcmrAfUt3Tn8jOoFfDmfyGYvoDTVzm4Z1L4796oO8nwCf-9sNq7i5MYClmBLgvAC4UmO8BXGN1q9yyMLgVfxtneRuBN0LIjmRyUplTBKr4A=w408-h272-k-no
Cairo,Schools,مدرسة لغات,مدرسة الجزيرة التجريبية الرسميه لغات,مدرسة الجزيرة التجريبية الرسميه لغات,4.7,عدد التعليقات: ٢٢,"
366F+3P7، عزيز اباظه، محمد مظهر، الزمالك، محافظة القاهرة‬ 4271050",4271050,,,https://madaresegypt.com/ar/Item/2730/%D9%85%D8%AF%D8%B1%D8%B3%D8%A9-%D8%A7%D9%84%D8%AC%D8%B2%D9%8A%D8%B1%D8%A9-%D8%A7%D9%84%D8%AA%D8%AC%D8%B1%D9%8A%D8%A8%D9%8A%D8%A9-%D9%84%D8%BA%D8%A7%D8%AA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepDOgobnHb1-uywtwqFa_vk8gq9P9NEUq1l6LZtQXC9BxXRrJVXffT-269fdafA1-1lQSlBtI2sHNzsQur-GAhngIwyR4ubgQ9gWKYy1ljQ9eAplvgko5BaaF6jTuY5NXLpiew=w408-h244-k-no
Cairo,Schools,مدرسة لغات,المدرسة المصرية الجديدة للغات,المدرسة المصرية الجديدة للغات,4.0,عدد التعليقات: ٨٦,"
20 ش عبد الرحمن الرافعى، المطار، قسم النزهة، محافظة القاهرة‬ 4470603",4470603,"
487W+RW قسم النزهة","
02 21808748",https://m.facebook.com/New-Egyptian-Language-School-182809405097240/,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerq4ApkEyl2QdqMcOr_WibhEqx4SqU6iZNaQdjo4urnH8N_6LXP4v_4jSNnUDlXmIgQxfmmAkdfFa5VZ3ykDp3PYUfyIvgu39PQLFRt33hA7HGA0Lq61MmIct_TOnkxLRs60blFyp_rCci6=w408-h306-k-no
Cairo,Schools,مدرسة خاصة,مدرسة التربية القومية الخاصة,مدرسة التربية القومية الخاصة,,,"
5 شارع أحمد حشمت، محمد مظهر، الزمالك، محافظة القاهرة‬ 4271141",4271141,"
367C+GQ الزمالك","
02 27370641",https://madaresegypt.com/ar/Item/3025/%D9%85%D8%AF%D8%B1%D8%B3%D8%A9-%D8%A7%D9%84%D8%AA%D8%B1%D8%A8%D9%8A%D8%A9-%D8%A7%D9%84%D9%82%D9%88%D9%85%D9%8A%D8%A9-%D8%A7%D9%84%D8%AE%D8%A7%D8%B5%D8%A9-%D9%84%D9%84%D8%BA%D8%A7%D8%AA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepEfAVLPApk6eRXilVo_J0EDBkmd5rBhzJVd5TPzFSuCbjpzc5s0OF_hsnyHlVP0oRDdGDVILGnaXEN2H541UOlIHvEG8U-lX8bwDmJ4vf3SXLH-cumuuPlhC1fTWqx5pPDqSuP=w426-h240-k-no
Cairo,Schools,مدرسة ابتدائية إعدادية,Greek Cairo Schools,Greek Cairo Schools,,,"
38WJ+CQJ، عثمان ابن عفان، البستان، قسم مصر الجديدة، محافظة القاهرة‬ 4460322",4460322,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoaj3xjB3lQzhrSqMihrtWG9Z0Pm8DqQDIl6iUUHRRRQBVE1Ncdj-ASo8zD4keo_H8lshT_wA5GQ6kbL_Srmhy6Jdtd3A9kRE5zCFuN3gyVQ7V0bLYeRS57zEeDU_F40LhH9XpTFO2YWpjT=w408-h306-k-no
Cairo,Schools,كلية,كلية رمسيس للبنات,كلية رمسيس للبنات,4.5,عدد التعليقات: ٣٨٩,"
198 رمسيس، الظاهر، حي الظاهر، محافظة القاهرة‬ 4336143",4336143,"
37CC+22 حي الظاهر","
02 24820853",http://rcgschool.com/Viewer/Default.aspx?Lang=1,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqU8gtR4dEKjmdmLQrFW7AmrZGbwxgC0cZI8LHBZeNi4DlIU8uRHaLIsmafq0hUQnHkEBOLcCymKx3lL-WlUj7DI7DhIq9P7AZ3NWs_tM95bS4x5Z0qf4mBOd19EErkVV27A8QgYOPsYH0=w408-h306-k-no
