City,Category,Sub Category,English Name,Arabic Name,Rating,Reviews,Address,Postal Code,Location,Phone,Website,Image URL
Cairo,Gas Stations,محطة وقود,محطة خدمة إمارات مصر - المرج الجديدة,محطة خدمة إمارات مصر - المرج الجديدة,4.2,عدد التعليقات: ٤٬٠٤٠,"
17 Hawd Al mabkhara street، القلج، Cairo، محافظة القاهرة‬ 4623432",4623432,"
587V+CX القلج، مركز الخانكة","
02 26622960",http://www.emaratmisr.com/,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepvD4qgbbGAmPRvFsgsOQGArim_BXu00MnVaQcqx82VZQ1dPZ0vxI7IfpTqP5cZOw_JDB1KtZWFnH-0uZVwCJ9xU8kOclzx4IgmG_G_l_5dgB0KrJXiknJLfU7pAsrK96ZO2n6Dpw=w408-h267-k-no
Cairo,Gas Stations,محطة وقود,بنزينة موبيل,بنزينة موبيل,3.9,عدد التعليقات: ٦٠٠,"
235 Ramsis st، منطقة موظفي الحكومة، القبيسي، حي الظاهر",,"
3786+PF حي الظاهر",,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepjmKg0Izr0kjt5QDahcpWP8Ua11GTa37RJAdFjy2Oq4twcEQm55sV8EoC5_Usz3U7CVEqxNDnyNZ9W3l2ySv65o2EcICjb-71VXGeeZ5kHH0RitN-JT835znhpq96rgdAOgfA6=w493-h240-k-no
Cairo,Gas Stations,محطة وقود,التعاون,التعاون,3.7,عدد التعليقات: ١٬١١٢,"
38 التعاون، الجيارة، الأزبكية، محافظة القاهرة‬ 4320150",4320150,"
365V+RP الأزبكية",,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoJq4nOuqHYNjQOWNcQVxSD-N4XQabG4hTnv12TFxkmyFo75s3Bs5V1K6PHGpQNFRFTqM0nd6J-LF-MBDU5X7zQcVhrU7yHb48HHqD6tZS__dF8d1QTjnNhN5O_Kdh2Q_f7vsO73Q=w408-h306-k-no
Cairo,Gas Stations,محطة وقود,محطة بنزين موبيل - النور,محطة بنزين موبيل - النور,4.2,عدد التعليقات: ١٬٥٣٨,"
beside JW Marriott, الطريق الدائري بجانب فندق الجي دابليو ماريوت Junction of Suez road with, الطريق الدائري، محافظة القاهرة‬",,"
3CCJ+M8 ثانى القاهرة الجديدة","
011 58880398",https://www.mobil.eg/ar-eg/fuels/,https://lh3.googleusercontent.com/p/AF1QipPVws1bjFEgMq9cxC0E5-PLe5lBQ09Q-llGjSkV=w426-h240-k-no
Cairo,Gas Stations,محطة وقود,OLA Energy,OLA Energy,4.1,عدد التعليقات: ١٬٤٥٤,"
مركز خدمات جنوب الاكاديمية, قسم أول القاهرة الجديدة، محافظة القاهرة‬ 4731102",4731102,"
2CCF+QV قسم أول القاهرة الجديدة","
015 50380057",http://www.olaenergy.com/,https://lh3.googleusercontent.com/p/AF1QipOaLaijECBwiQvP2B2tL-pdVENe9a-EnDfyyRyO=w426-h240-k-no
Cairo,Gas Stations,محطة وقود,محطة بنزين موبيل - العروبة,محطة بنزين موبيل - العروبة,4.2,عدد التعليقات: ٩٩٩,"
48 A العروبة, Street, القاهرة، محافظة القاهرة‬ 11757",11757,"
38RM+MW قسم مصر الجديدة","
011 58880512",https://www.mobil.eg/ar-eg/fuels/,https://lh3.googleusercontent.com/p/AF1QipMiQqmYLpORvWHn9ktGQIrKrrpS6pciJCi40D4=w426-h240-k-no
Cairo,Gas Stations,محطة وقود,موبيل,موبيل,4.1,عدد التعليقات: ٦٤٢,"
16 تقاطع، رمسيس، عرابي، الأزبكية، محافظة القاهرة‬",,"
364R+HV الأزبكية",,https://corporate.exxonmobil.com/,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer_iiE333Se4lHSwKiwqsCwTpt9WGOTAM9JOm_qJj4hoc60zE0-zTmVJN_8t-FKhPPJw0977TgD8Vywzc7P-aRoQoOoRBiXklZhh3Oq0SgKaRvnGoOTNExCzCZf53hSIsLYet-CbbZqnODg=w408-h367-k-no
Cairo,Gas Stations,محطة وقود,محطة بنزين وطنية,محطة بنزين وطنية,3.9,عدد التعليقات: ١٬٨٩٥,"
4CW7+MG4، طريق الإسماعيليه الصحراوي، بركة النصر، قسم أول السلام، محافظة القاهرة‬ 4642461",4642461,,"
010 01473079",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqbN_jG6gn6Pin3GqnAmf9UslfIUEif2TdsoUejPYSVWyQzRhofVf8vea5-5ymUwHCSNN1F7X28l5zhrz2yjvk9SJ5YZXfaAv9yE5CsJYrOBgl20PfTGIgGjOeckTO9SHAlcV0b=w408-h306-k-no
Cairo,Gas Stations,محطة وقود,A1 Gas Station Future City,A1 Gas Station Future City,4.3,عدد التعليقات: ٩٩٠,"
الشروق، محافظة القاهرة‬ 4914032",4914032,"
5H77+Q5 الشروق",,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo1nkjUGDRjlHFW8y94PWBvf_CvzPgydpTNKNOl3Zpo3UKqz3sPb4trmOpvPjm0vUeMpx2YSP0NrmRQGzznYIf0sKIPSia73ESV3WMIG-A8XNlNNLTPPZUqZsJY0N2Lttak0Wok=w408-h543-k-no
Cairo,Gas Stations,محطة وقود,محطة بنزين موبيل - التيرو,محطة بنزين موبيل - التيرو,4.2,عدد التعليقات: ٢٣٢,"
139 ش شبرا 139 Shobra، Street، محافظة القاهرة‬ 11672",11672,"
36PW+M6 الساحل","
02 22025288",https://www.mobil.eg/ar-eg/fuels/,https://lh3.googleusercontent.com/p/AF1QipNzyQHeCOaLCQQ_ZmHrG06_bmgztCnNYBtczS9n=w426-h240-k-no
Cairo,Gas Stations,محطة وقود,محطة إيني,محطة إيني,4.5,عدد التعليقات: ١٨٧,"
378W+44Q، إمتداد رمسيس، السريات الشرقية، مدينة نصر، محافظة القاهرة‬،، ثان مدينة نصر",,,,http://www.eni.com/,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqeI3d0jIvceMpg5n67l9Jd8QZU3vyejw1YjP9eEPCKA6JBLCkPH9HuKNDSVHQh3kfMc11JS730vcfrTJgscwzX4NUTgzqic2tVsO4edTkUGHOI8kSkmLPDCOshpWPvHOqYlzUK=w408-h306-k-no
Cairo,Gas Stations,محطة وقود,محطة بنزين موبيل - العروبة,محطة بنزين موبيل - العروبة,4.2,عدد التعليقات: ٩٩٩,"
48 A العروبة, Street, القاهرة، محافظة القاهرة‬ 11757",11757,"
38RM+MW قسم مصر الجديدة","
011 58880512",https://www.mobil.eg/ar-eg/fuels/,https://lh3.googleusercontent.com/p/AF1QipMiQqmYLpORvWHn9ktGQIrKrrpS6pciJCi40D4=w426-h240-k-no
Cairo,Gas Stations,محطة وقود,بنزينة وطنية,بنزينة وطنية,4.1,عدد التعليقات: ٨٠٨,"
4CQF+CJQ، جوزيف تيتو، شيراتون المطار، قسم النزهة، محافظة القاهرة‬ 4474002",4474002,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo6wT9P-zgmIvXAsJjDrJTfG_-8tfOfFqnxt-mY4_vXri8vKYtPRgotojDcyPQLkGCxf0fwYjKCKFYAGp9_Vm04A15unYK8-eyCvT8gKbgmlWNMnFI9qajak7fQkyyrsDq2YVkc=w408-h306-k-no
Cairo,Gas Stations,محطة وقود,محطة موبيل للوقود مدينتي,محطة موبيل للوقود مدينتي,4.4,عدد التعليقات: ٨٩٧,"
4J6J+8X، ثانى القاهرة الجديدة، محافظة القاهرة‬ 4771701",4771701,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepaUMoooZFeQVSU2Cah2gKYEOYJIMfY68YLG1qhvVfcaKpLjvmD7qO9BKhM7rEW5O_3S03m0K-sK1m78tGAJu7uIWbgS-tNWjEGlXu9LmqIGFFL0Ahn3IR4P8SxeTXl0K2JQn8=w426-h240-k-no
Cairo,Gas Stations,محطة وقود,محطة وطنية,محطة وطنية,4.1,عدد التعليقات: ٦٥٨,"
29F4+R32، الوفاء و الامل، الحي العاشر، مدينة نصر، محافظة القاهرة‬ 11865",11865,,"
012 28256944",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepI2LNEoQW4hOLH-rB6Ts2dqZnM4isSO0eBH6qsE_nWIiWgsxkSE3M3uTiE2arR_rHx9KcjOjCn_k3fFYt3fVzA5N3eijnjRtpjjtk4z1VeWwxdNrF5MbnOGddx2ufZS5sb_bOKrA=w426-h240-k-no
Cairo,Gas Stations,محطة وقود,بنزينة التعاون,بنزينة التعاون,3.8,عدد التعليقات: ٧١٠,"
26WV+Q8G، الحسني، St، عابدين، محافظة القاهرة‬ 4280142",4280142,,"
02 23930011",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerP_fslGT6JKre8H7M7126gFDz9MmB_fFCAgw7vxmQPr4cZLHhIS7b45uH5eUwd6JRcA2a5TxaDUQIR0cCNGHy0LJQWKwbU8rL37VrHQKN1-1u6O4dVEdVxn6Pn2vsJdyHNDroHIn2vNxAK=w408-h315-k-no
Cairo,Gas Stations,محطة وقود,محطة وقود وطنية زهراء مدينة نصر,محطة وقود وطنية زهراء مدينة نصر,4.0,عدد التعليقات: ١٬٧٨٧,"
أحمد الزمر، الحي العاشر، مدينة نصر، محافظة القاهرة‬ 4444163",4444163,"
3C23+G5 مدينة نصر",,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqXq6FssO0blUe8vCdXqne0UnvbAvEVbbpmye-NGYEYac-I9zpyX45Iis-gQllWpFhD6ZB3vS56rtvWzI9a2ZC6FmKM1ciBMBcEvKnN1bqbJlqCtyGHz6VjqCebdHld_OfGy5nZ=w408-h544-k-no
Cairo,Gas Stations,محطة وقود,محطة وقود امارات مصر كايرو فيستفال,محطة وقود امارات مصر كايرو فيستفال,4.5,عدد التعليقات: ١٬٦٦٦,"
2CM4+P54، مدينة نصر، محافظة القاهرة‬ 4730011",4730011,,"
011 40612131",http://www.emaratmisr.com/,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepH2KJ0e5dkClB7_kDKWnpJYWv3t42W6ZNk9MY1iAe_Td4LaR-kbNYxXhOUIaVg3W3u0TwBp0i2CPMR_QGQvO_8p95YdllOL_lG7ZujVlGJ32SNBjZL7_m0GDH_AqZ5vFkBTOxM=w408-h408-k-no
Cairo,Gas Stations,محطة وقود,محطة بنزين أدنوك,محطة بنزين أدنوك,4.0,عدد التعليقات: ٧٩٢,"
Ismailia Desert Road, 22 km"" "" Misr",,"
5C2M+CM الشروق","
02 25225655",https://eg.totalenergies.com/,https://lh3.googleusercontent.com/p/AF1QipMLBYq9hLXJ6bzS_lkEDv0R49wlWWGcQz-BwLQU=w428-h240-k-no
Cairo,Gas Stations,محطة وقود,محطة موبيل,محطة موبيل,4.1,عدد التعليقات: ٢٬٢٢٣,"
عين الصيرة، قسم مصر القديمة، محافظة القاهرة‬ 4250017",4250017,"
2782+C7 قسم مصر القديمة","
02 23652087",https://corporate.exxonmobil.com/,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerH2V1lOqc9VYSlAhoBSxZK8lWZB-FvnTF6A4NrQkLiQizFS_7cGFj1DOBt2dWNaoOhjpdRPLLMsIIqFFMovLt5WrJR2qYACtXHHOpf77yP3woEz7n6qAYAYAirHsCAO_i93Ow=w408-h544-k-no
Cairo,Gas Stations,محطة وقود,بنزينة مصر للبترول بالتجمع الخامس,بنزينة مصر للبترول بالتجمع الخامس,4.0,عدد التعليقات: ٤٥٣,"
رقم 53، قسم أول القاهرة الجديدة، محافظة القاهرة‬ 4723315",4723315,"
2C6P+68 قسم أول القاهرة الجديدة","
02 25650404",http://www.misrpetroleum.com.eg/,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo-Fa1fAIFZpJGJVCyZKQzi2TiuGAJ1Sk7HNq65Ci-UG3eWPPAk6SBBCTcJIXQ_0U8NOdE3KbC2zmRkZ576WxEXMbhGwD45jMnnVFvq3q0bmtlw1np9Wl9LBWY6jFmOiU1XBrgq=w408-h398-k-no
Cairo,Gas Stations,محطة وقود,بنزينة التعاون,بنزينة التعاون,3.9,عدد التعليقات: ١٬٣١٧,"
ميدان رامي هلال، محور محمد فريد، قسم أول القاهرة الجديدة، محافظة القاهرة‬ 11853",11853,"
XCWC+M5 قسم أول القاهرة الجديدة",,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqK_mm5nm1VWhMiwdTFFF37i-GT54itu9bvpg1MQW-DXcbEytilvjPPkp6FqZixcB_rfLbAd55VSP-xSnq8YhWbrCiOZBRDDRnmK9_ZsDUilwRO16C6XAp682NOsaMVcHCkYH0=w426-h240-k-no
Cairo,Gas Stations,محطة وقود,بنزينة التعاون,بنزينة التعاون,3.7,عدد التعليقات: ٤٣٠,"
37FJ+GCG، رمسيس، Al Abbaseyah Al Bahreyah، الوايلى، محافظة القاهرة‬ 4390330",4390330,,"
02 24820849",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo-R8bEbBllrCt6Jdw5HFLAC4I6xSWYnMTF3BBC2eKWRlJmR-QTyzOxhtp6xEbJ2Dosb4Zx_-KH8u2BiSm5g967VqSi-iE_RLMDHQYjqkLHBz5KjihZh9jjPtfUQOeuLGyaR_QZuQ=w426-h240-k-no
Cairo,Gas Stations,محطة وقود,محطة بنزين موبيل - النور,محطة بنزين موبيل - النور,4.2,عدد التعليقات: ١٬٥٣٨,"
beside JW Marriott, الطريق الدائري بجانب فندق الجي دابليو ماريوت Junction of Suez road with, الطريق الدائري، محافظة القاهرة‬",,"
3CCJ+M8 ثانى القاهرة الجديدة","
011 58880398",https://www.mobil.eg/ar-eg/fuels/,https://lh3.googleusercontent.com/p/AF1QipPVws1bjFEgMq9cxC0E5-PLe5lBQ09Q-llGjSkV=w426-h240-k-no
Cairo,Gas Stations,محطة وقود,محطة بنزين اولاه,محطة بنزين اولاه,4.2,عدد التعليقات: ٣٨٧,"
بجوار الدبلوماسيين - مول ارابيلا, قسم أول القاهرة الجديدة، محافظة القاهرة‬ 4722351",4722351,"
XCXV+4Q قسم أول القاهرة الجديدة","
010 03615050",http://www.olaenergy.com/,https://lh3.googleusercontent.com/p/AF1QipPM-XJtDcQuvBwmfEKYPjIN7DvTF9Vy1PRnj79g=w426-h240-k-no
Cairo,Gas Stations,محطة وقود,محطة بنزين موبيل - طريق النصر,محطة بنزين موبيل - طريق النصر,4.0,عدد التعليقات: ٧٥٠,"
تقاطع يوسف عباس - امام طريق الزهور، طريق النصر، مدينة نصر، محافظة القاهرة‬",,"
388C+W7 مدينة نصر","
02 24030995",https://www.mobil.eg/ar-eg/fuels/,https://lh3.googleusercontent.com/p/AF1QipMUdQtVpTEjgxfJ6EYjmp7I-BftY_lEhPilEYhZ=w426-h240-k-no
Cairo,Gas Stations,محطة وقود,محطة شل اوت بنزين,محطة شل اوت بنزين,4.2,عدد التعليقات: ١٦٣,"
2FH9+R2F، اول القاهرة الجديدة، محافظة القاهرة‬،",,"
2FH9+Q5 قسم أول القاهرة الجديدة",,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoS0xZCORw0f98sVpQCE0ug-cVuQ1jifs9xhXsenzFvJRVBkuMJo2V2pcoibka1tZXMEljEveCM8SnDvZSbOvk9ddPj1d47fWzU2ZSegTr0DVns4AQFcfBf-vXzbo415DdUihTanA=w408-h306-k-no
Cairo,Gas Stations,محطة وقود,محطة بنزين موبيل - جسر السويس,محطة بنزين موبيل - جسر السويس,4.0,عدد التعليقات: ٩٩٦,"
direction، شارع جسر السويس بعد كوبري الحرفيين اتجاه طريق الاسماعيلية Gesr el Sues street after Herafieen Bridge ismailia، محافظة القاهرة‬ 11843",11843,"
4CV3+5M قسم النزهة","
02 26218551",https://www.mobil.eg/ar-eg/fuels/,https://lh3.googleusercontent.com/p/AF1QipNz-COvTJAdW9x3cv1BtOwJ6BbjnpiV-e9a3DMD=w426-h240-k-no
Cairo,Gas Stations,محطة وقود,بنزينة التعاون وغاز طبيعى,بنزينة التعاون وغاز طبيعى,3.8,عدد التعليقات: ٢٬٢٣٤,"
38G6+QM4، صلاح سالم، الأستاد، قسم مصر الجديدة، محافظة القاهرة‬ 4436021",4436021,,"
02 27951800",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerm2V5UPqGzCoqy6cayoaUqd-d5E4Biy1l67uoE8-7JiaPmy4vph7MGUiOd4Ha7sd9mInWKo0geoMNAw3APaz4My3pzcXbIP0pc7FeoyclyEBv-RRiSAlg-7BNS7xpL7_Kp2B-r=w408-h306-k-no
Cairo,Gas Stations,محطة وقود,محطة بنزينة وطنية - أحمد جلال,محطة بنزينة وطنية - أحمد جلال,4.1,عدد التعليقات: ٢٥٩,"
4FM4+X5V، الطريق الدائري، الشروق، محافظة القاهرة‬ 4910001",4910001,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerIjCGQ8yR_HDHVpGXYdgQVqTvJMDVrynzFEuuT6C-yGvxAxcOVemreu7IvrRRrQMP0LtGtjnPlaIQ0Wy5oQFdaSvcJ_9ZBES7eygCOyZx4juAp5EdTfjKqLsgGahvtfFcIBVID=w408-h307-k-no
Cairo,Gas Stations,محطة وقود,Chillout El Rehab,Chillout El Rehab,4.4,عدد التعليقات: ٢٬٣٨٣,"
محمد نجيب، ثانى القاهرة الجديدة، محافظة القاهرة‬ 4751010",4751010,"
3FFF+5P ثانى القاهرة الجديدة",,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq-8piP4Hwu36rVynYdMwONHQXP1vxFFQOZ2ZRWyuSGM3Z6wvK0HTbvn4o9YVc4shll9o7X7cZTRbxJnCQ-S8NBG-JlVzKlSCDUVgFHF1D3RN8BAWtId07EFjUvcbLn_2e9228n3g=w408-h544-k-no
Cairo,Gas Stations,محطة وقود,بنزينة موبيل,بنزينة موبيل,3.9,عدد التعليقات: ٦٠٠,"
235 Ramsis st، منطقة موظفي الحكومة، القبيسي، حي الظاهر",,"
3786+PF حي الظاهر",,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepjmKg0Izr0kjt5QDahcpWP8Ua11GTa37RJAdFjy2Oq4twcEQm55sV8EoC5_Usz3U7CVEqxNDnyNZ9W3l2ySv65o2EcICjb-71VXGeeZ5kHH0RitN-JT835znhpq96rgdAOgfA6=w493-h240-k-no
Cairo,Gas Stations,محطة وقود,محطة وطنية,محطة وطنية,4.1,عدد التعليقات: ٦٥٨,"
29F4+R32، الوفاء و الامل، الحي العاشر، مدينة نصر، محافظة القاهرة‬ 11865",11865,,"
012 28256944",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepI2LNEoQW4hOLH-rB6Ts2dqZnM4isSO0eBH6qsE_nWIiWgsxkSE3M3uTiE2arR_rHx9KcjOjCn_k3fFYt3fVzA5N3eijnjRtpjjtk4z1VeWwxdNrF5MbnOGddx2ufZS5sb_bOKrA=w426-h240-k-no
Cairo,Gas Stations,محطة وقود,محطة بنزين مصر للبترول فرع شارع رمسيس,محطة بنزين مصر للبترول فرع شارع رمسيس,,,"
رمسيس، الظاهر، حي الظاهر، محافظة القاهرة‬ 4330406",4330406,,,https://www.misrpetroleum.com.eg/index.html,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqooJJUrZ9wNE7puAevl9kDeSvFEEyfSx7-jjkOqZDaZhtdbs6Pm0NpTGlj4u8gTT_GU2RQhDqY5ICGuWk07eOOlM8FjLG3e7sTK_BykbnnNy-Ve3RPZCZPw9M-FzIvX9E_iLW6=w408-h418-k-no
Cairo,Gas Stations,محطة غاز طبيعي مضغوط,ماستر جاس,ماستر جاس,4.4,عدد التعليقات: ٢٢٨,"
2GG2+64Q، اللوتس، قسم أول القاهرة الجديدة،، محافظة القاهرة‬ 4742001",4742001,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep-8cUp8GrQc9CO7dodq-QEOGpZzDOyap0lwE8YsgykNQlT046RzLnL8EMI7F6y8KxDuyC-kDqJMUHrFXiSo-TIeivB6UskF5SsF-5FkV41NFx4hzICaHfi0pZ7FE0Y9Nrp-IDq=w408-h544-k-no
Cairo,Gas Stations,محطة وقود,أقرب بنزينة موبيل,أقرب بنزينة موبيل,4.1,عدد التعليقات: ٦٥,"
5C3H+PHP، السلام الشرقية، قسم ثان السلام، محافظة القاهرة‬ 4645151",4645151,,,,https://maps.gstatic.com/tactile/pane/default_geocode-2x.png
Cairo,Gas Stations,محطة وقود,محطة وقود وطنية جسر السويس,محطة وقود وطنية جسر السويس,3.5,عدد التعليقات: ١٨٩,"
49H9+XQ6، جسر السويس، الخصوص، قسم أول السلام، محافظة القاهرة‬ 4642030",4642030,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer_zyoTkJzmQJh46hv1mi2_2dmEQShSU3vIU0CDUVW0jQueArwXIzFGetIvR24_wlW-c78jkybG3-1vZGxAGhd3rWE0lDpnZT6jbRtrBajypzDfvE6BS5HDVfnNJtO7HRWB2SI=w408-h543-k-no
Cairo,Gas Stations,محطة وقود,التعاون,التعاون,3.7,عدد التعليقات: ١٬١١٢,"
38 التعاون، الجيارة، الأزبكية، محافظة القاهرة‬ 4320150",4320150,"
365V+RP الأزبكية",,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoJq4nOuqHYNjQOWNcQVxSD-N4XQabG4hTnv12TFxkmyFo75s3Bs5V1K6PHGpQNFRFTqM0nd6J-LF-MBDU5X7zQcVhrU7yHb48HHqD6tZS__dF8d1QTjnNhN5O_Kdh2Q_f7vsO73Q=w408-h306-k-no
